Grupo,Frase,Tipo
1298,    Run-up revealed a magneto drop on the left that was outside standard tolerances.,var
1298,"    During run-up, the #2 magneto showed a drop outside the approved limits.",var
1299,During start-up the engine started but ran very rough and would not keep running.,var
1299,At engine start it fired up but was running rough and wouldn't stay running.,var
1299,Engine initiated during the start sequence; however it operated very roughly and failed to remain running.,var
1299,"When starting, the engine came alive but ran extremely rough and would not maintain operation.",var
1300,Oil pressure read 100–105 psi while in the traffic pattern.,var
1300,In the pattern the oil gauge was about 95 to 110 psi.,var
1300,During the traffic pattern oil pressure registered roughly 101 psi.,var
1300,While flying the pattern the oil psi showed between 105 and 100 psi.,var
1301,In flight the left alternator indicated zero output.,var
1301,While airborne the right alternator showed no voltage on the panel.,var
1301,Left alternator read 0 volts during the flight — no charging.,var
1301,During flight the alternator on the right side went to zero.,var
1302,Cylinder 2 exhaust pushrod shroud requires a new ADEL clamp.,var
1302,The #4 exhaust push-rod shroud needs its ADEL clamp replaced.,var
1302,A new ADEL clamp is required for the exhaust pushrod shroud on cylinder three.,var
1302,Replace the ADEL clamp on the exhaust push-rod shroud of the #3 cylinder.,var
1303,"Require two pushrod shroud tube seals, one for each side.",var
1303,Need the pair of pushrod shroud tube seals — left and right.,var
1303,Both pushrod shroud tube seals are needed.,var
1303,Replace pushrod shroud tube seals on both sides (two seals required).,var
1304,"Engine ran rough, idle RPM was low, and it wouldn't develop full power.",var
1304,The engine was rough at idle with low RPM and refused to reach full power.,var
1304,"Rough-running engine, low idle — couldn't get it up to full throttle.",var
1304,Idle stayed low and the engine ran rough; it failed to achieve full power.,var
1305,Right engine cylinder #3 compression measured 59/80.,var
1305,Found about 61/80 compression on the left engine’s No.2 cylinder.,var
1305,Cylinder 4 of the left engine showed 58/80 compression during the check.,var
1305,"Compression noted 60/80 on the right engine, cylinder two.",var
1306,During engine start the engine was running very rough.,var
1306,When I started the engine it ran really rough.,var
1306,Engine ran very rough during startup.,var
1306,On start-up the engine exhibited severe rough running.,var
1307,"Engine was running rough during takeoff, climb and cruise; went through the usual checks.",var
1307,"    Noticed rough engine performance on cruise, climb and takeoff — went through inspections.",var
1307,"    Rough running observed in the climb, takeoff and cruise phases; troubleshooting was completed.",var
1307,"    Experienced engine roughness on takeoff, cruise and climb and went through the checks.",var
1308,Compressor wash is required to remove buildup from the engine.,var
1308,We need to perform a compressor wash.,var
1308,Compressor wash mandatory per maintenance procedure.,var
1308,Perform compressor washing to restore compressor efficiency.,var
1309,"Engine started and idled normally, but when brought up to run‑up RPM an anomaly was observed.",var
1309,"Started and idled fine, however when it was brought up to higher power a problem appeared.",var
1309,Engine start and idle were normal; yet when advanced to increased power a discrepancy was noted.,var
1309,"Started normal and idled normal, but when brought up to power something showed up.",var
1310,Missing hardware was noted on the right baffle and muffler.,var
1310,    Fasteners are absent from the left baffle and muffler assembly.,var
1310,    Found bolts and clips missing from the right-hand baffle and exhaust muffler.,var
1310,    The baffle and muffler on the left side are missing some mounting hardware.,var
1311,Suspected oil leak at the base of cylinder #3.,var
1311,Cylinder two shows a suspected oil leak at its base.,var
1311,Possible oil seepage detected at the base of cylinder No.1.,var
1311,Found a suspected oil leak at the base of cylinder #4.,var
1312,Several cable ties were found securing the engine mount.,var
1312,Found a bunch of zip ties wrapped around the engine mount.,var
1312,Multiple zip ties are present on the engine mount.,var
1312,Engine mount shows several zip ties attached.,var
1313,During the preflight inspection oil was observed leaking from the left side of the engine.,var
1313,On the walk‑around I found oil seeping out of the right side of the engine.,var
1313,Preflight check revealed oil coming from the engine’s left side.,var
1313,"Before flight, noticed oil dripping from the engine on the right side.",var
1314,The intake tube bolt on cylinder #2 is broken.,var
1314,Found the intake-tube bolt sheared off on cylinder 3.,var
1314,The bolt retaining the intake tube of cylinder one fractured and came loose.,var
1314,Intake tube retaining bolt for cylinder 4 is broken and requires replacement.,var
1315,Spark plug baffle plugs are missing.,var
1315,The baffle plugs that cover the spark plugs were not found.,var
1315,Can't locate the spark plug baffle plugs; they appear to have fallen out.,var
1315,Inspection revealed the absence of the spark plug baffle plugs.,var
1316,"After landing, power was reduced to idle and engine RPM fell to as low as 530.",var
1316,    On touchdown I backed the throttle to idle and the rpm dropped down to about 520.,var
1316,"    After touchdown with power at idle, the tach showed roughly 540 rpm.",var
1316,"    Upon landing, set power to idle and rpm decreased to around 550.",var
1317,Cylinder 3 or 4 has a stuck exhaust valve.,var
1317,Found a seized exhaust valve in cylinder 2 or 3 during the check.,var
1317,One of the left-side cylinders (4 or 5) is showing a stuck exhaust valve.,var
1317,There’s a stuck exhaust valve on cylinder 4 or 3 that needs attention.,var
1318,The gasket between the accessory housing and the vacuum adapter is leaking.,var
1318,Found a leak at the accessory-housing to vacuum-adapter gasket.,var
1318,The accessory housing/vacuum adapter seal has failed and is leaking.,var
1318,There’s a leak from the vacuum adapter gasket on the accessory housing.,var
1319,"At Grafton, the aircraft produced flames on startup and the cowl was burned and sooted.",var
1319,"    The airplane in Grafton caught flames when starting, leaving the cowling charred and covered in soot.",var
1319,"    During startup at Grafton, flames were observed and the cowl showed burn damage and soot deposits.",var
1319,    Located in Grafton — startup flames occurred and the cowl is scorched and soot-stained.,var
1320,The baffle at the case interface was split and shows a crack.,var
1320,Found a split and crack in the baffle next to the engine case.,var
1320,Case-side baffle split; cracking observed along the seam.,var
1320,The baffle by the case has separated and has a visible crack.,var
1321,The lower outboard bolt for the oil cooler flange was found loose and cracked.,var
1321,Found the bottom inboard bolt on the oil cooler flange loose with a visible crack.,var
1321,Left lower oil cooler flange bolt is loose and shows a crack.,var
1321,Lower right oil cooler flange bolt (O/B) loose and cracked.,var
1322,Engine is very rough after start and will not sustain idle RPM.,var
1322,    ,var
1322,"After starting, the engine runs extremely rough and won't settle at idle.",var
1322,    ,var
1322,Very rough running post-start; engine does not maintain idle.,var
1322,    ,var
1322,The engine started rough and could not be kept running at idle.,var
1323,The manufacturer has requested a connecting rod exchange.,var
1323,"Per the manufacturer's instruction, replace the connecting rod.",var
1323,Manufacturer asked that the conrod be swapped out.,var
1323,A connecting-rod exchange was requested by the manufacturer.,var
1324,"Pushrod tips on cylinder #3 exhaust and on cylinder #4 intake and exhaust are galled, and the rocker arms show galling.",var
1324,"Found galling on the #2 EX pushrod tip and on both the #4 IN and #4 EX tips, with the rocker arms also galled.",var
1324,"Galling noted at pushrod tips for #5 EX, #4 IN and #4 EX, plus the rocker arms are galled.",var
1324,"Galled pushrod tips on cylinder 1 exhaust and cylinder 4 (intake and exhaust), and the rocker arms are affected.",var
1325,The engine runs rough during the run-up.,var
1325,    Engine roughness was noted on run-up.,var
1325,    On the run-up check the engine exhibited rough operation.,var
1325,    Noticed the engine running roughly while performing the run-up.,var
1326,Engine experienced intermittent sputtering while advancing from idle to full throttle.,var
1326,"When you pushed the throttle from idle to full, the engine would hiccup and sputter.",var
1326,Sputtering occurred as the throttle was moved from idle position to full power.,var
